player_id,player_name,season,pass_attempts,completions,pass_yards,pass_tds,interceptions,sacks,pass_epa_per_play,pass_total_epa,completion_pct,yards_per_attempt,pass_td_rate,int_rate,carries,rush_yards,rush_tds,explosive_runs,rush_fumbles,rush_epa_per_play,rush_total_epa,yards_per_carry,rush_td_rate,explosive_run_rate,fumble_rate,targets,receptions,rec_yards,rec_tds,explosive_recs,rec_fumbles,air_yards,yac,rec_epa_per_play,rec_total_epa,catch_rate,yards_per_rec,rec_td_rate,explosive_rec_rate,air_yards_per_target,yac_per_rec,games_played,player,position,curr_year_signed,curr_years,curr_value,curr_apy,curr_guaranteed,is_active,curr_apy_cap_pct,curr_inflated_value,curr_inflated_apy,curr_inflated_guaranteed,draft_round,draft_overall,year_end,next_year_signed,next_apy,next_years,next_value,next_guaranteed,next_apy_cap_pct,next_inflated_value,next_inflated_apy,next_inflated_guaranteed
00-0035664,D.Henderson,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,283.0,3.0,5,0.0,0.020589395644771795,1.4412576951340257,4.042857142857143,0.04285714285714286,0.07142857142857142,0.0,22.0,17.0,102.0,0.0,0,0.0,28.0,110.0,-0.10278935632430314,-2.261365839134669,0.7727272727272727,6.0,0.0,0.0,1.2727272727272727,6.470588235294118,10,Darrell Henderson,RB,2019,4,4.212005,1.053001,1.090656,false,0.006,6.740998,1.685249,1.745513,3,70,2022,2023,1.08,1,1.08,0.0,0.005,1.447046,1.447046,0.0
00-0028986,C.Keenum,2015,124.0,76.0,828.0,4.0,1.0,4.0,0.08053817730538669,10.389424872394883,0.6129032258064516,6.67741935483871,0.03225806451612903,0.008064516129032258,12.0,5.0,0.0,0,2.0,-0.983503923496985,-11.80204708196382,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Case Keenum,QB,2015,1,0.585,0.585,0.0,false,0.004,1.229774,1.229774,0.0,,,2015,2017,2.0,1,2.0,1.0,0.012,3.607186,3.607186,1.803593
00-0031045,C.Hyde,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,571.0,5.0,15,2.0,-0.2271084206683042,-39.06264835494832,3.3197674418604652,0.029069767441860465,0.0872093023255814,0.011627906976744186,16.0,10.0,33.0,0.0,0,0.0,-13.0,59.0,-0.4646927992471319,-7.435084787954111,0.625,3.3,0.0,0.0,-0.8125,5.9,14,Carlos Hyde,RB,2018,3,15.25,5.083333,5.0,false,0.028999999999999998,25.921558,8.640519,8.498871,2,57,2020,2019,2.8,1,2.8,1.5,0.015,4.48119,4.48119,2.400638
00-0031868,D.Byrd,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1,0.0,0.8085655876202509,0.8085655876202509,12.0,0.0,1.0,0.0,17.0,10.0,105.0,2.0,2,0.0,145.0,61.0,-0.04623846716263742,-0.7860539417648362,0.5882352941176471,10.5,0.11764705882352941,0.2,8.529411764705882,6.1,8,Damiere Byrd,WR,2016,2,0.99,0.495,0.0,false,0.003,1.920448,0.960224,0.0,,,2017,2018,0.63,1,0.63,0.0,0.004,1.070858,1.070858,0.0
00-0035125,A.Ingold,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,0,0.0,0.23489638688624837,2.3489638688624837,1.7,0.0,0.0,0.0,6.0,6.0,44.0,1.0,0,0.0,6.0,38.0,0.9522530423904149,5.713518254342489,1.0,7.333333333333333,0.16666666666666666,0.0,1.0,6.333333333333333,11,Alec Ingold,RB,2019,3,1.765,0.588333,0.01,false,0.003,2.82475,0.941583,0.016004,,,2021,2022,3.25,2,6.5,3.5,0.016,9.403458,4.701729,5.063401
00-0035250,D.Singletary,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,687.0,2.0,21,1.0,-0.09007914733048746,-14.052346983556042,4.403846153846154,0.01282051282051282,0.1346153846153846,0.00641025641025641,50.0,38.0,269.0,0.0,2,0.0,51.0,269.0,0.009761271824392237,0.48806359121961185,0.76,7.078947368421052,0.0,0.05263157894736842,1.02,7.078947368421052,16,Devin Singletary,RB,2019,4,3.898,0.9745,1.035824,false,0.005,6.238457,1.559614,1.657759,3,74,2022,2023,2.75,1,2.75,2.5,0.012,3.684609,3.684609,3.349644
00-0036032,S.McKeon,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,13.0,0.0,-3.2267735858331434,-6.453547171666287,0.0,NaN,0.0,NaN,6.5,NaN,2,Sean McKeon,TE,2023,1,0.3708,0.3708,0.0,false,0.002,0.496819,0.496819,0.0,,,2023,2024,1.125,1,1.125,0.0,0.004,1.326742,1.326742,0.0
00-0036613,J.Waddle,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,1,0.0,-0.22982887038961053,-0.6894866111688316,4.0,0.0,0.3333333333333333,0.0,104.0,72.0,1014.0,4.0,12,1.0,1051.0,421.0,0.44189343947658827,45.95691770556518,0.6923076923076923,14.083333333333334,0.038461538461538464,0.16666666666666666,10.10576923076923,5.847222222222222,14,Jaylen Waddle,WR,2021,4,27.085996,6.771499,27.085996,false,0.037000000000000005,44.703025,11.175756,44.703025,1,6,2024,2024,28.25,3,84.75,35.978546,0.111,99.947925,33.315975,42.430454
00-0022787,M.Schaub,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,0.0,0,0.0,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Matt Schaub,QB,2019,2,3.78,1.89,0.75,false,0.01,6.049607,3.024803,1.200319,3,90,2020,,,,,,,,,
00-0037286,K.Harris,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,52.0,1.0,2,0.0,-0.10783033876537552,-1.9409460977767594,2.888888888888889,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Kevin Harris,RB,2022,4,3.798336,0.949584,0.0,false,0.005,5.494999,1.37375,0.0,6,183,2025,2023,0.9275,2,1.855,0.0,0.004,2.485436,1.242718,0.0
00-0037746,B.Robinson,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,797.0,2.0,18,2.0,-0.030416571315116728,-6.235397119598929,3.8878048780487804,0.00975609756097561,0.08780487804878048,0.00975609756097561,12.0,9.0,60.0,1.0,0,0.0,-11.0,72.0,-0.17170560224622022,-2.0604672269546427,0.75,6.666666666666667,0.08333333333333333,0.0,-0.9166666666666666,8.0,12,Brian Robinson Jr.,RB,2022,4,5.044904,1.261226,0.84902,false,0.006,7.298391,1.824598,1.228265,3,98,2025,2026,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
00-0038563,T.Tucker,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,0.0,1,0.0,-0.0426849593217908,-0.4695345525396988,4.636363636363637,0.0,0.09090909090909091,0.0,92.0,57.0,696.0,5.0,9,0.0,935.0,291.0,0.2371616587226847,21.81887260248699,0.6195652173913043,12.210526315789474,0.05434782608695652,0.15789473684210525,10.16304347826087,5.105263157894737,17,Tre Tucker,WR,2023,4,5.304082,1.326021,0.857512,true,0.006,7.106715,1.776679,1.148944,3,100,2026,,,,,,,,,
00-0028497,K.Aiken,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,75.0,944.0,5.0,11,1.0,1564.0,211.0,0.13050102762703564,16.70413153626056,0.5859375,12.586666666666666,0.0390625,0.14666666666666667,12.21875,2.8133333333333335,16,Kamar Aiken,WR,2015,1,0.585,0.585,0.0,false,0.004,1.229774,1.229774,0.0,,,2015,2016,2.553,1,2.553,0.0,0.016,4.952429,4.952429,0.0
00-0033111,P.Cooper,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.0,0.0,-1.0020666057243943,-1.0020666057243943,0.0,NaN,0.0,NaN,6.0,NaN,1,Pharoh Cooper,WR,2016,4,2.894668,0.723667,0.554668,false,0.005,5.615212,1.403803,1.075971,4,117,2019,2019,0.72,1,0.72,0.0,0.004,1.152306,1.152306,0.0
00-0031102,K.Bibbs,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,3.0,4,0.0,0.20385369711981288,4.2809276395160705,4.904761904761905,0.14285714285714285,0.19047619047619047,0.0,23.0,16.0,115.0,1.0,1,1.0,38.0,108.0,-0.3892396279931057,-8.95251144384143,0.6956521739130435,7.1875,0.043478260869565216,0.0625,1.6521739130434783,6.75,9,Kapri Bibbs,RB,2018,1,0.21675,0.21675,0.0,false,0.001,0.368426,0.368426,0.0,,,2018,,,,,,,,,
00-0037013,Z.Wilson,2021,372.0,213.0,2334.0,9.0,11.0,44.0,-0.2225191069328897,-95.68321598114257,0.5725806451612904,6.274193548387097,0.024193548387096774,0.02956989247311828,30.0,185.0,4.0,7,0.0,0.25376574009720737,7.612972202916222,6.166666666666667,0.13333333333333333,0.23333333333333334,0.0,1.0,0.0,0.0,0.0,0,0.0,8.0,0.0,-0.7408587794052437,-0.7408587794052437,0.0,NaN,0.0,NaN,8.0,NaN,13,Zach Wilson,QB,2021,4,35.15068,8.787695,35.15068,false,0.048,58.013067,14.503308,58.013067,1,2,2024,2025,6.0,1,6.0,6.0,0.021,6.472779,6.472779,6.472779
00-0030513,L.Murray,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,842.0,8.0,20,1.0,-0.09025407991574853,-19.494881261801684,3.8981481481481484,0.037037037037037035,0.09259259259259259,0.004629629629629629,17.0,15.0,103.0,0.0,1,0.0,-20.0,125.0,0.12554944432614482,2.1343405535444617,0.8823529411764706,6.866666666666666,0.0,0.06666666666666667,-1.1764705882352942,8.333333333333334,16,Latavius Murray,RB,2017,3,15.0,5.0,3.4,false,0.03,27.053892,9.017964,6.132216,6,181,2019,2018,4.0,1,4.0,3.65,0.023,6.799097,6.799097,6.204176
00-0033382,A.Carr,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0,0.0,41.0,4.0,-0.3070522684767517,-1.2282090739070068,0.25,9.0,0.0,0.0,10.25,4.0,2,Austin Carr,WR,2017,3,1.6725,0.5575,0.03,false,0.003,3.016509,1.005503,0.054108,,,2019,2020,0.825,1,0.825,0.0,0.004,1.253734,1.253734,0.0
00-0034440,J.Jackson,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,364.0,2.0,7,1.0,0.00017706623666058834,0.012217570329580596,5.27536231884058,0.028985507246376812,0.10144927536231885,0.014492753623188406,25.0,22.0,178.0,0.0,1,0.0,20.0,165.0,0.23729479589499533,5.932369897374883,0.88,8.090909090909092,0.0,0.045454545454545456,0.8,7.5,13,Justin Jackson,RB,2018,4,2.46,0.615,0.0,false,0.003,4.181445,1.045361,0.0,7,251,2021,2022,1.035,1,1.035,0.0,0.005,1.49732,1.49732,0.0
00-0030108,R.Griffin,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,158.0,1.0,2,0.0,255.0,77.0,0.20352846432300178,5.495268536721048,0.48148148148148145,12.153846153846153,0.037037037037037035,0.15384615384615385,9.444444444444445,5.923076923076923,6,Ryan Griffin,TE,2017,3,9.0,3.0,3.225,false,0.018000000000000002,16.232335,5.410778,5.816587,6,201,2019,2019,3.183333,3,9.55,4.328823,0.017,15.28406,5.094686,6.927957
00-0039825,J.Hicks,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,-2.8345593218691647,-2.8345593218691647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Jaden Hicks,S,2024,4,4.548708,1.137177,0.528708,true,0.004,5.364412,1.341103,0.623519,4,133,2027,,,,,,,,,
00-0032394,N.Vannett,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,124.0,1.0,1,1.0,108.0,45.0,0.3930662312467272,5.895993468700908,0.8,10.333333333333334,0.06666666666666667,0.08333333333333333,7.2,3.75,8,Nick Vannett,TE,2016,4,3.05688,0.76422,0.65688,false,0.005,5.929879,1.48247,1.274247,3,94,2019,2020,2.85,2,5.7,2.5,0.013999999999999999,8.662159,4.33108,3.799193
00-0027948,B.Gabbert,2017,165.0,95.0,1086.0,6.0,6.0,23.0,-0.27634706742483234,-53.88767814784231,0.5757575757575758,6.581818181818182,0.03636363636363636,0.03636363636363636,22.0,82.0,0.0,3,3.0,-0.11041272625284777,-2.429079977562651,3.727272727272727,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Blaine Gabbert,QB,2017,1,0.855,0.855,0.08,false,0.005,1.542072,1.542072,0.144287,1,10,2017,2018,2.0,2,4.0,1.0,0.011000000000000001,6.799097,3.399549,1.699774
00-0032120,N.Sterling,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,110.0,0.0,0,0.0,125.0,48.0,0.466835263883695,7.46936422213912,0.75,9.166666666666666,0.0,0.0,7.8125,4.0,5,Neal Sterling,WR,2015,4,2.28,0.57,0.0,false,0.004,4.792965,1.198241,0.0,7,220,2018,2017,0.615,1,0.615,0.0,0.004,1.10921,1.10921,0.0
00-0027902,D.Bryant,2016,1.0,1.0,10.0,1.0,0.0,0.0,1.7572321020415984,1.7572321020415984,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,50.0,796.0,8.0,10,1.0,1386.0,140.0,0.27828990664812675,27.272410851516423,0.5102040816326531,15.92,0.08163265306122448,0.2,14.142857142857142,2.8,13,Dez Bryant,WR,2015,5,70.0,14.0,32.0,false,0.098,147.152429,29.430486,67.269682,1,24,2019,2018,1.275,1,1.275,0.0,0.006999999999999999,2.167212,2.167212,0.0
00-0037157,Z.Knight,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0,0.0,-0.06843970079595844,-0.20531910238787532,4.333333333333333,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0,0.0,-5.0,13.0,0.6098271292867139,0.6098271292867139,1.0,8.0,0.0,0.0,-5.0,13.0,2,Zonovan Knight,RB,2023,1,0.216,0.216,0.0,false,0.001,0.289409,0.289409,0.0,,,2023,2024,0.985,1,0.985,0.0,0.004,1.161637,1.161637,0.0
00-0031684,S.Wynn,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.0,-0.27419806038960814,-0.5483961207792163,2.5,0.0,0.0,0.0,3.0,1.0,19.0,0.0,0,0.0,25.0,12.0,-0.062017584103159606,-0.18605275230947882,0.3333333333333333,19.0,0.0,0.0,8.333333333333334,12.0,2,Shane Wynn,WR,2016,2,0.45,0.45,0.0,false,0.003,0.872931,0.872931,0.0,,,2017,2018,0.555,1,0.555,0.0,0.003,0.943375,0.943375,0.0
00-0036261,B.Aiyuk,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,1,0.0,0.7618164088926278,1.5236328177852556,11.5,0.0,0.5,0.0,114.0,78.0,1015.0,8.0,17,1.0,1143.0,375.0,0.3680828637688507,41.961446469648976,0.6842105263157895,13.012820512820513,0.07017543859649122,0.21794871794871795,10.026315789473685,4.8076923076923075,17,Brandon Aiyuk,WR,2020,4,12.53135,3.132838,12.53135,false,0.016,19.043606,4.760902,19.043606,1,25,2023,2024,30.0,4,120.0,45.0,0.11699999999999999,141.519186,35.379796,53.069695
00-0032112,J.Nelson,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,-0.469623246754054,-1.878492987016216,0.0,0.0,0.0,0.0,19.0,7.0,64.0,0.0,0,0.0,358.0,24.0,-0.6482098144428378,-12.315986474413917,0.3684210526315789,9.142857142857142,0.0,0.0,18.842105263157894,3.4285714285714284,9,J.J. Nelson,WR,2015,4,2.4898,0.62245,0.2098,false,0.004,5.234002,1.3085,0.441037,5,159,2018,2019,1.0,1,1.0,0.075,0.005,1.600425,1.600425,0.120032
00-0029692,B.Anger,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1.0,-2.4407037667187397,-4.881407533437479,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Bryan Anger,P,2022,3,9.0,3.0,3.8,false,0.013999999999999999,13.020173,4.340058,5.497406,3,70,2024,2025,3.2,2,6.4,3.3,0.011000000000000001,6.904298,3.452149,3.560029
00-0032098,D.Brown,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,0.0,0,0.0,10.0,21.0,2.184612254583044,4.369224509166088,1.0,15.5,0.0,0.0,5.0,10.5,2,Daniel Brown,TE,2020,1,0.87,0.87,0.0,false,0.004,1.322119,1.322119,0.0,,,2020,2021,1.04,1,1.04,0.0,0.006,1.716427,1.716427,0.0
00-0027145,P.McAfee,2016,1.0,1.0,35.0,0.0,0.0,0.0,5.0364618439925835,5.0364618439925835,1.0,35.0,0.0,0.0,1.0,0.0,0.0,0,0.0,-3.3849938933271915,-3.3849938933271915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,-2.7737349569797516,-2.7737349569797516,0.0,NaN,0.0,NaN,1.0,NaN,3,Pat McAfee,P,2014,5,14.5,2.9,3.75,false,0.022000000000000002,32.837594,6.567519,8.492481,7,222,2018,,,,,,,,,
00-0029701,R.Tannehill,2023,223.0,149.0,1616.0,4.0,7.0,32.0,-0.08727621245341181,-22.866367662793895,0.6681614349775785,7.246636771300448,0.017937219730941704,0.03139013452914798,17.0,74.0,1.0,4,1.0,-0.2392879461797694,-4.0678950850560796,4.352941176470588,0.058823529411764705,0.23529411764705882,0.058823529411764705,1.0,0.0,0.0,0.0,0,0.0,-1.0,0.0,-0.4180150681640953,-0.4180150681640953,0.0,NaN,0.0,NaN,-1.0,NaN,9,Ryan Tannehill,QB,2020,4,118.0,29.5,62.0,false,0.149,179.321897,44.830474,94.21998,1,8,2023,,,,,,,,,
00-0033217,M.Alie-Cox,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,93.0,0.0,1,0.0,48.0,60.0,0.46694766476602206,5.136424312426243,0.7272727272727273,11.625,0.0,0.125,4.363636363636363,7.5,9,Mo Alie-Cox,TE,2019,1,0.66,0.66,0.0,false,0.004,1.056281,1.056281,0.0,,,2019,2021,3.384,1,3.384,0.0,0.019,5.584991,5.584991,0.0
00-0032764,D.Henry,2018,3.0,2.0,14.0,0.0,0.0,0.0,0.15398547468551746,0.46195642405655235,0.6666666666666666,4.666666666666667,0.0,0.0,215.0,1059.0,12.0,30,0.0,0.04930667840688879,10.60093585748109,4.925581395348837,0.05581395348837209,0.13953488372093023,0.0,18.0,15.0,99.0,0.0,1,1.0,-13.0,115.0,-0.14586612586087236,-2.6255902654957026,0.8333333333333334,6.6,0.0,0.06666666666666667,-0.7222222222222222,7.666666666666667,16,Derrick Henry,RB,2016,4,5.40793,1.351983,3.278855,false,0.009000000000000001,10.490555,2.62264,6.360476,2,45,2019,2020,12.5,4,50.0,25.5,0.063,75.983855,18.995964,38.751766
00-0028114,D.Harris,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,1,0.0,0.11822195746935904,0.23644391493871808,6.0,0.0,0.5,0.0,57.0,36.0,396.0,4.0,5,1.0,467.0,137.0,0.11734469769717898,6.688647768739202,0.631578947368421,11.0,0.07017543859649122,0.1388888888888889,8.192982456140351,3.8055555555555554,14,Dwayne Harris,WR,2015,5,17.5,3.5,7.1,false,0.024,36.788107,7.357621,14.925461,6,176,2019,2018,1.005,1,1.005,0.06,0.006,1.708273,1.708273,0.101986
00-0032054,B.Perriman,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,-0.23746687872335315,-0.23746687872335315,2.0,0.0,0.0,0.0,66.0,33.0,499.0,3.0,8,0.0,944.0,166.0,-0.06242104490660645,-4.119788963836026,0.5,15.121212121212121,0.045454545454545456,0.24242424242424243,14.303030303030303,5.03030303030303,15,Breshad Perriman,WR,2015,4,8.70533,2.176333,7.083239,false,0.015,18.300149,4.575038,14.890226,1,26,2018,2018,0.705,1,0.705,0.0,0.004,1.198341,1.198341,0.0
00-0030506,T.Kelce,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,-1.8751907240366563,-1.8751907240366563,1.0,0.0,0.0,0.0,109.0,76.0,851.0,5.0,9,1.0,735.0,424.0,0.370759208894021,40.41275376944829,0.6972477064220184,11.197368421052632,0.045871559633027525,0.11842105263157894,6.743119266055046,5.578947368421052,17,Travis Kelce,TE,2024,2,34.25,17.125,17.0,false,0.067,40.391934,20.195967,20.048551,3,63,2025,2026,12.0,1,12.0,12.0,0.04,12.0,12.0,12.0
00-0034646,B.Powell,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0,0.0,-0.0851456453325227,-0.42572822666261345,3.4,0.0,0.0,0.0,44.0,29.0,324.0,1.0,6,0.0,332.0,104.0,-0.03335706933417706,-1.4677110507037905,0.6590909090909091,11.172413793103448,0.022727272727272728,0.20689655172413793,7.545454545454546,3.586206896551724,13,Brandon Powell,WR,2023,1,1.2325,1.2325,0.275,false,0.005,1.651375,1.651375,0.368461,,,2023,2024,2.0,1,2.0,0.625,0.008,2.358653,2.358653,0.737079
00-0034414,B.Scott,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,0.0,2,0.0,-0.15870514243433717,-3.1741028486867435,4.3,0.0,0.1,0.0,6.0,4.0,52.0,0.0,1,0.0,31.0,43.0,0.49606053474902484,2.976363208494149,0.6666666666666666,13.0,0.0,0.25,5.166666666666667,10.75,10,Boston Scott,RB,2023,1,2.0,2.0,1.08,false,0.009000000000000001,2.679715,2.679715,1.447046,6,201,2023,2024,1.225,1,1.225,0.25,0.005,1.444675,1.444675,0.294832
00-0034857,J.Allen,2022,553.0,359.0,4283.0,35.0,14.0,33.0,0.14843889889244588,89.21177823435997,0.6491862567811935,7.74502712477396,0.06329113924050633,0.02531645569620253,125.0,762.0,7.0,26,7.0,0.3232222595454587,40.40278244318234,6.096,0.056,0.208,0.056,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Josh Allen,QB,2021,6,258.0,43.0,100.0,false,0.23600000000000002,425.806027,70.967671,165.041096,1,7,2026,2025,55.0,6,330.0,147.0,0.19699999999999998,356.002865,59.333811,158.583095
00-0034845,S.Michel,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,106.0,0.0,1,0.0,-0.07802722620383268,-2.808980143337976,2.9444444444444446,0.0,0.027777777777777776,0.0,13.0,9.0,53.0,0.0,0,0.0,22.0,46.0,-0.5078746252738011,-6.602370128559414,0.6923076923076923,5.888888888888889,0.0,0.0,1.6923076923076923,5.111111111111111,10,Sony Michel,RB,2022,1,1.75,1.75,0.85,false,0.008,2.5317,2.5317,1.229683,1,31,2022,2023,1.08,1,1.08,0.0,0.005,1.447046,1.447046,0.0
00-0032063,M.Davis,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,1.0,0,1.0,-0.5487061770522574,-10.425417363992892,2.6315789473684212,0.05263157894736842,0.0,0.05263157894736842,5.0,3.0,25.0,0.0,0,0.0,13.0,15.0,-0.01378703567897901,-0.06893517839489505,0.6,8.333333333333334,0.0,0.0,2.6,5.0,6,Mike Davis,RB,2015,4,2.74878,0.687195,0.46878,false,0.005,5.778424,1.444606,0.985459,4,126,2018,2017,0.615,1,0.615,0.0,0.004,1.10921,1.10921,0.0
00-0034791,N.Chubb,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,996.0,8.0,28,0.0,0.009652101877539584,1.8532035604876,5.1875,0.041666666666666664,0.14583333333333334,0.0,29.0,20.0,149.0,2.0,2,0.0,42.0,181.0,0.06989147820196853,2.0268528678570874,0.6896551724137931,7.45,0.06896551724137931,0.1,1.4482758620689655,9.05,16,Nick Chubb,RB,2018,4,7.383094,1.845774,5.297114,false,0.01,12.549593,3.137399,9.003898,2,35,2021,2021,12.2,3,36.6,17.133059,0.067,60.405041,20.135014,28.276588
00-0035912,L.Bellamy,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0,0.0,-0.2397175584337674,-0.9588702337350696,2.75,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0,0.0,0.0,5.0,-0.8565227582585067,-0.8565227582585067,1.0,5.0,0.0,0.0,0.0,5.0,2,LeVante Bellamy,RB,2020,1,0.1428,0.1428,0.0,false,0.001,0.21701,0.21701,0.0,,,2020,,,,,,,,,
